"latitude";"longitude";"BiomasaPromedio"
-8555400;156150;208.632
-8554950;156150;208.455
-8554500;156150;208.277
-8554050;156150;208.107
-8553600;156150;207.951
-8553150;156150;207.814
-8552700;156150;207.7
-8552250;156150;207.607
-8771400;155700;208.672
-8770950;155700;208.592
-8770500;155700;208.514
-8770050;155700;208.438
-8769600;155700;208.365
-8769150;155700;208.293
-8768700;155700;208.224
-8768250;155700;208.158
-8767800;155700;208.098
-8767350;155700;208.054
-8766900;155700;208.064
-8766450;155700;208.163
-8766000;155700;208.306
-8765550;155700;208.443
-8765100;155700;208.552
-8764650;155700;208.616
-8764200;155700;208.616
-8763750;155700;208.534
-8763300;155700;208.36
-8762850;155700;208.103
-8762400;155700;207.776
-8761950;155700;207.395
-8761500;155700;206.97
-8761050;155700;206.511
-8760600;155700;206.032
-8760150;155700;205.579
-8759700;155700;205.263
-8759250;155700;204.998
-8758800;155700;204.749
-8758350;155700;204.52
-8757900;155700;204.305
-8757450;155700;204.046
-8757000;155700;203.578
-8756550;155700;203.046
-8756100;155700;202.465
-8755650;155700;201.754
-8755200;155700;201.259
-8754750;155700;200.83
-8754300;155700;200.421
-8753850;155700;200.027
-8753400;155700;199.62
-8752950;155700;199.148
-8752500;155700;198.775
-8752050;155700;198.438
-8751600;155700;198.114
-8751150;155700;197.819
-8750700;155700;197.562
-8750250;155700;197.342
-8749800;155700;197.157
-8749350;155700;197.01
-8748900;155700;196.908
-8748450;155700;196.864
-8748000;155700;196.899
-8747550;155700;197.026
-8747100;155700;197.235
-8746650;155700;197.398
-8746200;155700;197.199
-8745750;155700;196.871
-8745300;155700;196.514
-8744850;155700;196.152
-8744400;155700;195.811
-8743950;155700;195.51
-8743500;155700;195.256
-8743050;155700;195.054
-8742600;155700;194.905
-8742150;155700;194.811
-8741700;155700;194.776
-8741250;155700;194.803
-8740800;155700;194.901
-8740350;155700;195.077
-8739900;155700;195.332
-8739450;155700;195.658
-8739000;155700;196.044
-8738550;155700;196.476
-8738100;155700;196.945
-8737650;155700;197.441
-8737200;155700;197.954
-8736750;155700;198.482
-8736300;155700;199.043
-8735850;155700;199.621
-8735400;155700;199.972
-8734950;155700;200.261
-8734500;155700;200.532
-8734050;155700;200.793
-8733600;155700;201.086
-8733150;155700;201.456
-8732700;155700;201.856
-8732250;155700;202.239
-8731800;155700;202.586
-8731350;155700;202.894
-8730900;155700;203.16
-8730450;155700;203.396
-8730000;155700;203.659
-8729550;155700;204.025
-8729100;155700;204.469
-8728650;155700;204.934
-8728200;155700;205.389
-8727750;155700;205.823
-8727300;155700;206.219
-8726850;155700;206.548
-8726400;155700;206.782
-8725950;155700;206.945
-8725500;155700;207.065
-8725050;155700;207.153
-8724600;155700;207.211
-8724150;155700;207.24
-8723700;155700;207.243
-8723250;155700;207.224
-8722800;155700;207.187
-8722350;155700;207.132
-8721900;155700;207.055
-8721450;155700;206.948
-8721000;155700;206.828
-8720550;155700;206.71
-8720100;155700;206.604
-8719650;155700;206.517
-8719200;155700;206.452
-8718750;155700;206.409
-8718300;155700;206.392
-8717850;155700;206.402
-8717400;155700;206.441
-8716950;155700;206.517
-8716500;155700;206.65
-8716050;155700;206.888
-8715600;155700;207.276
-8715150;155700;207.772
-8714700;155700;208.32
-8714250;155700;208.892
-8713800;155700;209.473
-8713350;155700;210.057
-8712900;155700;210.61
-8712450;155700;210.961
-8712000;155700;210.689
-8711550;155700;210.246
-8711100;155700;209.699
-8710650;155700;209.081
-8710200;155700;208.472
-8709750;155700;207.904
-8709300;155700;207.393
-8708850;155700;206.949
-8708400;155700;206.579
-8707950;155700;206.286
-8707500;155700;206.061
-8707050;155700;205.887
-8706600;155700;205.745
-8706150;155700;205.621
-8705700;155700;205.501
-8705250;155700;205.38
-8704800;155700;205.253
-8704350;155700;205.119
-8703900;155700;204.979
-8703450;155700;204.835
-8703000;155700;204.692
-8702550;155700;204.552
-8702100;155700;204.42
-8701650;155700;204.295
-8701200;155700;204.177
-8700750;155700;204.065
-8700300;155700;203.963
-8699850;155700;203.878
-8699400;155700;203.819
-8698950;155700;203.8
-8698500;155700;203.85
-8698050;155700;204.044
-8697600;155700;204.452
-8697150;155700;204.977
-8696700;155700;205.448
-8696250;155700;205.693
-8695800;155700;205.87
-8695350;155700;206.032
-8694900;155700;206.168
-8694450;155700;206.252
-8694000;155700;206.259
-8693550;155700;206.166
-8693100;155700;205.961
-8692650;155700;205.662
-8692200;155700;205.314
-8691750;155700;204.964
-8691300;155700;204.656
-8690850;155700;204.43
-8690400;155700;204.335
-8689950;155700;204.444
-8689500;155700;204.89
-8689050;155700;205.681
-8688600;155700;206.708
-8688150;155700;207.882
-8687700;155700;209.153
-8687250;155700;210.479
-8686800;155700;211.82
-8686350;155700;213.123
-8685900;155700;214.331
-8685450;155700;215.401
-8685000;155700;216.382
-8684550;155700;217.269
-8684100;155700;218.005
-8683650;155700;218.637
-8683200;155700;219.183
-8682750;155700;219.637
-8682300;155700;219.988
-8681850;155700;220.231
-8681400;155700;220.354
-8680950;155700;220.336
-8680500;155700;220.167
-8680050;155700;219.885
-8679600;155700;219.53
-8679150;155700;219.124
-8678700;155700;218.669
-8678250;155700;218.151
-8677800;155700;217.52
-8677350;155700;216.731
-8676900;155700;215.822
-8676450;155700;214.839
-8676000;155700;213.795
-8675550;155700;212.691
-8675100;155700;211.521
-8674650;155700;210.285
-8674200;155700;208.985
-8673750;155700;207.632
-8673300;155700;206.3
-8672850;155700;205.314
-8672400;155700;204.378
-8671950;155700;203.428
-8671500;155700;202.469
-8671050;155700;201.509
-8670600;155700;200.557
-8670150;155700;199.622
-8669700;155700;198.712
-8669250;155700;197.826
-8668800;155700;196.963
-8668350;155700;196.122
-8667900;155700;195.3
-8667450;155700;194.496
-8667000;155700;193.711
-8666550;155700;192.952
-8666100;155700;192.255
-8665650;155700;191.665
-8665200;155700;191.184
-8664750;155700;190.82
-8664300;155700;190.572
-8663850;155700;190.436
-8663400;155700;190.379
-8662950;155700;190.371
-8662500;155700;190.409
-8662050;155700;190.504
-8661600;155700;190.673
-8661150;155700;190.936
-8660700;155700;191.316
-8660250;155700;191.819
-8659800;155700;192.434
-8659350;155700;193.132
-8658900;155700;193.877
-8658450;155700;194.626
-8658000;155700;195.373
-8657550;155700;196.184
-8657100;155700;196.823
-8656650;155700;197.255
-8656200;155700;197.561
-8655750;155700;197.747
-8655300;155700;197.809
-8654850;155700;197.77
-8654400;155700;197.65
-8653950;155700;197.466
-8653500;155700;197.223
-8653050;155700;196.926
-8652600;155700;196.573
-8652150;155700;196.154
-8651700;155700;195.635
-8651250;155700;195.036
-8650800;155700;194.353
-8650350;155700;193.554
-8649900;155700;192.615
-8649450;155700;191.578
-8649000;155700;190.525
-8648550;155700;189.594
-8648100;155700;188.327
-8647650;155700;187.007
-8647200;155700;185.721
-8646750;155700;184.479
-8646300;155700;183.285
-8645850;155700;182.134
-8645400;155700;180.948
-8644950;155700;179.34
-8644500;155700;177.668
-8644050;155700;176.012
-8643600;155700;174.367
-8643150;155700;172.705
-8642700;155700;170.987
-8642250;155700;169.205
-8641800;155700;167.373
-8641350;155700;165.512
-8640900;155700;163.643
-8640450;155700;161.781
-8640000;155700;159.93
-8639550;155700;158.094
-8639100;155700;156.274
-8638650;155700;154.47
-8638200;155700;152.684
-8637750;155700;150.919
-8637300;155700;149.186
-8636850;155700;147.499
-8636400;155700;145.89
-8635950;155700;144.407
-8635500;155700;143.15
-8635050;155700;142.2
-8634600;155700;141.47
-8634150;155700;140.854
-8633700;155700;140.298
-8633250;155700;139.776
-8632800;155700;139.274
-8632350;155700;138.788
-8631900;155700;138.317
-8631450;155700;137.861
-8631000;155700;137.411
-8630550;155700;136.935
-8630100;155700;136.45
-8629650;155700;135.956
-8629200;155700;135.446
-8628750;155700;134.91
-8628300;155700;134.343
-8627850;155700;133.748
-8627400;155700;133.149
-8626950;155700;132.592
-8626500;155700;132.143
-8626050;155700;131.894
-8625600;155700;131.905
-8625150;155700;132.094
-8624700;155700;132.361
-8624250;155700;132.655
-8623800;155700;132.95
-8623350;155700;133.228
-8622900;155700;133.478
-8622450;155700;133.699
-8622000;155700;133.897
-8621550;155700;134.079
-8621100;155700;134.248
-8620650;155700;134.406
-8620200;155700;134.55
-8619750;155700;134.678
-8619300;155700;134.789
-8618850;155700;134.879
-8618400;155700;134.945
-8617950;155700;134.982
-8617500;155700;134.982
-8617050;155700;134.94
-8616600;155700;134.848
-8616150;155700;134.706
-8615700;155700;134.523
-8615250;155700;134.34
-8614800;155700;134.246
-8614350;155700;134.164
-8613900;155700;134.055
-8613450;155700;133.919
-8613000;155700;133.768
-8612550;155700;133.612
-8612100;155700;133.469
-8611650;155700;133.36
-8611200;155700;133.314
-8610750;155700;133.35
-8610300;155700;133.468
-8609850;155700;133.656
-8609400;155700;133.907
-8608950;155700;134.212
-8608500;155700;134.566
-8608050;155700;134.964
-8607600;155700;135.408
-8607150;155700;135.896
-8606700;155700;136.424
-8606250;155700;136.98
-8605800;155700;137.551
-8605350;155700;138.121
-8604900;155700;138.681
-8604450;155700;139.219
-8604000;155700;139.727
-8603550;155700;140.202
-8603100;155700;140.642
-8602650;155700;141.047
-8602200;155700;141.416
-8601750;155700;141.733
-8601300;155700;141.971
-8600850;155700;142.111
-8600400;155700;142.166
-8599950;155700;142.166
-8599500;155700;142.139
-8599050;155700;142.102
-8598600;155700;142.063
-8598150;155700;142.022
-8597700;155700;141.97
-8597250;155700;141.897
-8596800;155700;141.798
-8596350;155700;141.678
-8595900;155700;141.554
-8595450;155700;141.436
-8595000;155700;141.317
-8594550;155700;141.183
-8594100;155700;141.027
-8593650;155700;140.852
-8593200;155700;140.664
-8592750;155700;140.476
-8592300;155700;140.299
-8591850;155700;140.145
-8591400;155700;140.021
-8590950;155700;139.932
-8590500;155700;139.884
-8590050;155700;139.882
-8589600;155700;139.929
-8589150;155700;140.028
-8588700;155700;140.179
-8588250;155700;140.38
-8587800;155700;140.629
-8587350;155700;140.922
-8586900;155700;141.258
-8586450;155700;141.633
-8586000;155700;142.043
-8585550;155700;142.48
-8585100;155700;142.903
-8584650;155700;143.208
-8584200;155700;143.469
-8583750;155700;143.699
-8583300;155700;143.889
-8582850;155700;144.056
-8582400;155700;144.225
-8581950;155700;144.422
-8581500;155700;144.691
-8581050;155700;145.075
-8580600;155700;145.543
-8580150;155700;146.058
-8579700;155700;146.611
-8579250;155700;147.2
-8578800;155700;147.824
-8578350;155700;148.483
-8577900;155700;149.18
-8577450;155700;149.92
-8577000;155700;150.723
-8576550;155700;151.645
-8576100;155700;152.76
-8575650;155700;154.057
-8575200;155700;155.459
-8574750;155700;156.955
-8574300;155700;158.565
-8573850;155700;160.301
-8573400;155700;162.14
-8572950;155700;164.045
-8572500;155700;165.992
-8572050;155700;168.029
-8571600;155700;170.431
-8571150;155700;172.938
-8570700;155700;175.486
-8570250;155700;178.046
-8569800;155700;180.589
-8569350;155700;183.094
-8568900;155700;185.489
-8568450;155700;187.62
-8568000;155700;189.606
-8567550;155700;191.505
-8567100;155700;193.324
-8566650;155700;195.067
-8566200;155700;196.738
-8565750;155700;198.343
-8565300;155700;199.883
-8564850;155700;201.355
-8564400;155700;202.753
-8563950;155700;204.066
-8563500;155700;205.287
-8563050;155700;206.408
-8562600;155700;207.42
-8562150;155700;208.263
-8561700;155700;208.787
-8561250;155700;209.147
-8560800;155700;209.419
-8560350;155700;209.622
-8559900;155700;209.765
-8559450;155700;209.853
-8559000;155700;209.893
-8558550;155700;209.89
-8558100;155700;209.849
-8557650;155700;209.776
-8557200;155700;209.671
-8556750;155700;209.54
-8556300;155700;209.393
-8555850;155700;209.226
-8555400;155700;209.041
-8554950;155700;208.846
-8554500;155700;208.65
-8554050;155700;208.461
-8553600;155700;208.284
-8553150;155700;208.125
-8552700;155700;207.987
-8552250;155700;207.871
-8551800;155700;207.774
-8770950;155250;208.981
-8770500;155250;208.939
-8770050;155250;208.904
-8769600;155250;208.878
-8769150;155250;208.861
-8768700;155250;208.855
-8768250;155250;208.86
-8767800;155250;208.881
-8767350;155250;208.923
-8766900;155250;209
-8766450;155250;209.114
-8766000;155250;209.245
-8765550;155250;209.37
-8765100;155250;209.473
-8764650;155250;209.54
-8764200;155250;209.544
-8763750;155250;209.45
-8763300;155250;209.237
-8762850;155250;208.92
-8762400;155250;208.532
-8761950;155250;208.096
-8761500;155250;207.626
-8761050;155250;207.128
-8760600;155250;206.614
-8760150;155250;206.119
-8759700;155250;205.801
-8759250;155250;205.525
-8758800;155250;205.259
-8758350;155250;205.006
-8757900;155250;204.767
-8757450;155250;204.495
-8757000;155250;203.957
-8756550;155250;203.382
-8756100;155250;202.805
-8755650;155250;202.078
-8755200;155250;201.445
-8754750;155250;200.911
-8754300;155250;200.43
-8753850;155250;199.986
-8753400;155250;199.553
-8752950;155250;199.031
-8752500;155250;198.65
-8752050;155250;198.278
-8751600;155250;197.918
-8751150;155250;197.61
-8750700;155250;197.357
-8750250;155250;197.149
-8749800;155250;196.98
-8749350;155250;196.852
-8748900;155250;196.77
-8748450;155250;196.748
-8748000;155250;196.796
-8747550;155250;196.925
-8747100;155250;197.128
-8746650;155250;197.308
-8746200;155250;197.02
-8745750;155250;196.652
-8745300;155250;196.294
-8744850;155250;195.953
-8744400;155250;195.64
-8743950;155250;195.367
-8743500;155250;195.14
-8743050;155250;194.964
-8742600;155250;194.841
-8742150;155250;194.775
-8741700;155250;194.768
-8741250;155250;194.821
-8740800;155250;194.941
-8740350;155250;195.128
-8739900;155250;195.385
-8739450;155250;195.706
-8739000;155250;196.086
-8738550;155250;196.521
-8738100;155250;197.004
-8737650;155250;197.528
-8737200;155250;198.083
-8736750;155250;198.657
-8736300;155250;199.236
-8735850;155250;199.773
-8735400;155250;200.206
-8734950;155250;200.574
-8734500;155250;200.928
-8734050;155250;201.285
-8733600;155250;201.657
-8733150;155250;202.059
-8732700;155250;202.481
-8732250;155250;202.899
-8731800;155250;203.297
-8731350;155250;203.666
-8730900;155250;203.996
-8730450;155250;204.284
-8730000;155250;204.549
-8729550;155250;204.843
-8729100;155250;205.236
-8728650;155250;205.661
-8728200;155250;206.086
-8727750;155250;206.502
-8727300;155250;206.903
-8726850;155250;207.246
-8726400;155250;207.411
-8725950;155250;207.509
-8725500;155250;207.586
-8725050;155250;207.644
-8724600;155250;207.682
-8724150;155250;207.696
-8723700;155250;207.687
-8723250;155250;207.655
-8722800;155250;207.606
-8722350;155250;207.544
-8721900;155250;207.461
-8721450;155250;207.319
-8721000;155250;207.163
-8720550;155250;207.016
-8720100;155250;206.882
-8719650;155250;206.764
-8719200;155250;206.666
-8718750;155250;206.589
-8718300;155250;206.537
-8717850;155250;206.511
-8717400;155250;206.51
-8716950;155250;206.53
-8716500;155250;206.579
-8716050;155250;206.722
-8715600;155250;207.134
-8715150;155250;207.651
-8714700;155250;208.192
-8714250;155250;208.741
-8713800;155250;209.288
-8713350;155250;209.819
-8712900;155250;210.276
-8712450;155250;210.439
-8712000;155250;210.295
-8711550;155250;209.949
-8711100;155250;209.491
-8710650;155250;208.932
-8710200;155250;208.351
-8709750;155250;207.796
-8709300;155250;207.303
-8708850;155250;206.878
-8708400;155250;206.516
-8707950;155250;206.216
-8707500;155250;205.97
-8707050;155250;205.767
-8706600;155250;205.594
-8706150;155250;205.437
-8705700;155250;205.287
-8705250;155250;205.138
-8704800;155250;204.985
-8704350;155250;204.827
-8703900;155250;204.665
-8703450;155250;204.503
-8703000;155250;204.345
-8702550;155250;204.195
-8702100;155250;204.057
-8701650;155250;203.935
-8701200;155250;203.832
-8700750;155250;203.754
-8700300;155250;203.708
-8699850;155250;203.699
-8699400;155250;203.731
-8698950;155250;203.817
-8698500;155250;203.981
-8698050;155250;204.261
-8697600;155250;204.672
-8697150;155250;205.175
-8696700;155250;205.673
-8696250;155250;205.906
-8695800;155250;206.089
-8695350;155250;206.27
-8694900;155250;206.433
-8694450;155250;206.553
-8694000;155250;206.6
-8693550;155250;206.565
-8693100;155250;206.379
-8692650;155250;206.063
-8692200;155250;205.683
-8691750;155250;205.295
-8691300;155250;204.937
-8690850;155250;204.641
-8690400;155250;204.44
-8689950;155250;204.452
-8689500;155250;204.954
-8689050;155250;205.769
-8688600;155250;206.792
-8688150;155250;207.974
-8687700;155250;209.264
-8687250;155250;210.621
-8686800;155250;212.005
-8686350;155250;213.355
-8685900;155250;214.547
-8685450;155250;215.58
-8685000;155250;216.54
-8684550;155250;217.418
-8684100;155250;218.134
-8683650;155250;218.756
-8683200;155250;219.303
-8682750;155250;219.764
-8682300;155250;220.104
-8681850;155250;220.338
-8681400;155250;220.454
-8680950;155250;220.41
-8680500;155250;220.142
-8680050;155250;219.764
-8679600;155250;219.338
-8679150;155250;218.881
-8678700;155250;218.4
-8678250;155250;217.89
-8677800;155250;217.282
-8677350;155250;216.393
-8676900;155250;215.39
-8676450;155250;214.348
-8676000;155250;213.268
-8675550;155250;212.147
-8675100;155250;210.982
-8674650;155250;209.772
-8674200;155250;208.529
-8673750;155250;207.28
-8673300;155250;206.102
-8672850;155250;205.072
-8672400;155250;204.132
-8671950;155250;203.218
-8671500;155250;202.312
-8671050;155250;201.414
-8670600;155250;200.527
-8670150;155250;199.656
-8669700;155250;198.806
-8669250;155250;197.977
-8668800;155250;197.167
-8668350;155250;196.376
-8667900;155250;195.602
-8667450;155250;194.844
-8667000;155250;194.102
-8666550;155250;193.382
-8666100;155250;192.695
-8665650;155250;192.05
-8665200;155250;191.479
-8664750;155250;191.084
-8664300;155250;190.792
-8663850;155250;190.673
-8663400;155250;190.616
-8662950;155250;190.579
-8662500;155250;190.572
-8662050;155250;190.61
-8661600;155250;190.716
-8661150;155250;190.919
-8660700;155250;191.259
-8660250;155250;191.756
-8659800;155250;192.391
-8659350;155250;193.121
-8658900;155250;193.905
-8658450;155250;194.696
-8658000;155250;195.456
-8657550;155250;196.254
-8657100;155250;196.695
-8656650;155250;196.883
-8656200;155250;197.176
-8655750;155250;197.405
-8655300;155250;197.506
-8654850;155250;197.499
-8654400;155250;197.403
-8653950;155250;197.234
-8653500;155250;196.999
-8653050;155250;196.705
-8652600;155250;196.351
-8652150;155250;195.928
-8651700;155250;195.39
-8651250;155250;194.766
-8650800;155250;194.045
-8650350;155250;193.202
-8649900;155250;192.229
-8649450;155250;191.159
-8649000;155250;190.05
-8648550;155250;188.911
-8648100;155250;187.667
-8647650;155250;186.366
-8647200;155250;185.08
-8646750;155250;183.831
-8646300;155250;182.623
-8645850;155250;181.43
-8645400;155250;180.171
-8644950;155250;178.757
-8644500;155250;177.261
-8644050;155250;175.758
-8643600;155250;174.258
-8643150;155250;172.722
-8642700;155250;171.068
-8642250;155250;169.325
-8641800;155250;167.519
-8641350;155250;165.679
-8640900;155250;163.83
-8640450;155250;161.989
-8640000;155250;160.164
-8639550;155250;158.357
-8639100;155250;156.57
-8638650;155250;154.801
-8638200;155250;153.053
-8637750;155250;151.329
-8637300;155250;149.642
-8636850;155250;148.011
-8636400;155250;146.468
-8635950;155250;145.06
-8635500;155250;143.838
-8635050;155250;142.826
-8634600;155250;141.987
-8634150;155250;141.26
-8633700;155250;140.599
-8633250;155250;139.98
-8632800;155250;139.391
-8632350;155250;138.825
-8631900;155250;138.281
-8631450;155250;137.759
-8631000;155250;137.249
-8630550;155250;136.709
-8630100;155250;136.172
-8629650;155250;135.639
-8629200;155250;135.1
-8628750;155250;134.54
-8628300;155250;133.943
-8627850;155250;133.299
-8627400;155250;132.621
-8626950;155250;131.973
-8626500;155250;131.433
-8626050;155250;131.1
-8625600;155250;131.248
-8625150;155250;131.564
-8624700;155250;131.905
-8624250;155250;132.25
-8623800;155250;132.589
-8623350;155250;132.912
-8622900;155250;133.214
-8622450;155250;133.494
-8622000;155250;133.754
-8621550;155250;133.996
-8621100;155250;134.222
-8620650;155250;134.43
-8620200;155250;134.619
-8619750;155250;134.785
-8619300;155250;134.928
-8618850;155250;135.045
-8618400;155250;135.135
-8617950;155250;135.194
-8617500;155250;135.214
-8617050;155250;135.19
-8616600;155250;135.114
-8616150;155250;134.988
-8615700;155250;134.816
-8615250;155250;134.628
-8614800;155250;134.529
-8614350;155250;134.426
-8613900;155250;134.297
-8613450;155250;134.148
-8613000;155250;133.99
-8612550;155250;133.836
-8612100;155250;133.702
-8611650;155250;133.603
-8611200;155250;133.556
-8610750;155250;133.574
-8610300;155250;133.659
-8609850;155250;133.808
-8609400;155250;134.015
-8608950;155250;134.279
-8608500;155250;134.599
-8608050;155250;134.981
-8607600;155250;135.429
-8607150;155250;135.944
-8606700;155250;136.516
-8606250;155250;137.125
-8605800;155250;137.75
-8605350;155250;138.372
-8604900;155250;138.972
-8604450;155250;139.535
-8604000;155250;140.048
-8603550;155250;140.506
-8603100;155250;140.906
-8602650;155250;141.258
-8602200;155250;141.575
-8601750;155250;141.862
-8601300;155250;142.098
-8600850;155250;142.263
-8600400;155250;142.356
-8599950;155250;142.395
-8599500;155250;142.404
-8599050;155250;142.405
-8598600;155250;142.408
-8598150;155250;142.414
-8597700;155250;142.416
-8597250;155250;142.405
-8596800;155250;142.37
-8596350;155250;142.312
-8595900;155250;142.232
-8595450;155250;142.133
-8595000;155250;142.01
-8594550;155250;141.86
-8594100;155250;141.678
-8593650;155250;141.469
-8593200;155250;141.241
-8592750;155250;141.011
-8592300;155250;140.794
-8591850;155250;140.605
-8591400;155250;140.452
-8590950;155250;140.34
-8590500;155250;140.275
-8590050;155250;140.263
-8589600;155250;140.311
-8589150;155250;140.422
-8588700;155250;140.595
-8588250;155250;140.828
-8587800;155250;141.115
-8587350;155250;141.455
-8586900;155250;141.843
-8586450;155250;142.277
-8586000;155250;142.754
-8585550;155250;143.269
-8585100;155250;143.789
-8584650;155250;144.165
-8584200;155250;144.509
-8583750;155250;144.8
-8583300;155250;144.995
-8582850;155250;145.144
-8582400;155250;145.303
-8581950;155250;145.498
-8581500;155250;145.753
-8581050;155250;146.086
-8580600;155250;146.492
-8580150;155250;146.957
-8579700;155250;147.472
-8579250;155250;148.034
-8578800;155250;148.641
-8578350;155250;149.292
-8577900;155250;149.988
-8577450;155250;150.737
-8577000;155250;151.555
-8576550;155250;152.47
-8576100;155250;153.512
-8575650;155250;154.719
-8575200;155250;156.022
-8574750;155250;157.415
-8574300;155250;158.948
-8573850;155250;160.67
-8573400;155250;162.528
-8572950;155250;164.46
-8572500;155250;166.456
-8572050;155250;168.571
-8571600;155250;170.866
-8571150;155250;173.289
-8570700;155250;175.776
-8570250;155250;178.299
-8569800;155250;180.835
-8569350;155250;183.361
-8568900;155250;185.811
-8568450;155250;187.946
-8568000;155250;189.939
-8567550;155250;191.848
-8567100;155250;193.686
-8566650;155250;195.46
-8566200;155250;197.169
-8565750;155250;198.815
-8565300;155250;200.396
-8564850;155250;201.907
-8564400;155250;203.34
-8563950;155250;204.684
-8563500;155250;205.929
-8563050;155250;207.066
-8562600;155250;208.088
-8562150;155250;208.95
-8561700;155250;209.43
-8561250;155250;209.761
-8560800;155250;210.011
-8560350;155250;210.195
-8559900;155250;210.32
-8559450;155250;210.394
-8559000;155250;210.421
-8558550;155250;210.405
-8558100;155250;210.352
-8557650;155250;210.265
-8557200;155250;210.145
-8556750;155250;209.996
-8556300;155250;209.83
-8555850;155250;209.642
-8555400;155250;209.437
-8554950;155250;209.221
-8554500;155250;209.005
-8554050;155250;208.794
-8553600;155250;208.594
-8553150;155250;208.412
-8552700;155250;208.251
-8552250;155250;208.112
-8551800;155250;207.995
-8770500;154800;209.354
-8770050;154800;209.36
-8769600;154800;209.381
-8769150;154800;209.417
-8768700;154800;209.472
-8768250;154800;209.548
-8767800;154800;209.645
-8767350;154800;209.764
-8766900;154800;209.9
-8766450;154800;210.038
-8766000;154800;210.165
-8765550;154800;210.274
-8765100;154800;210.366
-8764650;154800;210.439
-8764200;154800;210.467
-8763750;154800;210.38
-8763300;154800;210.112
-8762850;154800;209.718
-8762400;154800;209.266
-8761950;154800;208.782
-8761500;154800;208.276
-8761050;154800;207.756
-8760600;154800;207.24
-8760150;154800;206.766
-8759700;154800;206.375
-8759250;154800;206.036
-8758800;154800;205.718
-8758350;154800;205.404
-8757900;154800;205.072
-8757450;154800;204.672
-8757000;154800;204.149
-8756550;154800;203.55
-8756100;154800;202.906
-8755650;154800;202.217
-8755200;154800;201.553
-8754750;154800;200.95
-8754300;154800;200.401
-8753850;154800;199.894
-8753400;154800;199.415
-8752950;154800;198.978
-8752500;154800;198.587
-8752050;154800;198.123
-8751600;154800;197.7
-8751150;154800;197.383
-8750700;154800;197.144
-8750250;154800;196.95
-8749800;154800;196.79
-8749350;154800;196.667
-8748900;154800;196.587
-8748450;154800;196.558
-8748000;154800;196.585
-8747550;154800;196.662
-8747100;154800;196.757
-8746650;154800;196.771
-8746200;154800;196.594
-8745750;154800;196.307
-8745300;154800;195.997
-8744850;154800;195.698
-8744400;154800;195.425
-8743950;154800;195.189
-8743500;154800;194.998
-8743050;154800;194.856
-8742600;154800;194.768
-8742150;154800;194.735
-8741700;154800;194.758
-8741250;154800;194.84
-8740800;154800;194.982
-8740350;154800;195.185
-8739900;154800;195.448
-8739450;154800;195.77
-8739000;154800;196.15
-8738550;154800;196.59
-8738100;154800;197.091
-8737650;154800;197.649
-8737200;154800;198.249
-8736750;154800;198.867
-8736300;154800;199.475
-8735850;154800;200.035
-8735400;154800;200.518
-8734950;154800;200.946
-8734500;154800;201.398
-8734050;154800;201.841
-8733600;154800;202.276
-8733150;154800;202.718
-8732700;154800;203.171
-8732250;154800;203.628
-8731800;154800;204.077
-8731350;154800;204.51
-8730900;154800;204.911
-8730450;154800;205.248
-8730000;154800;205.499
-8729550;154800;205.726
-8729100;154800;206.06
-8728650;154800;206.425
-8728200;154800;206.796
-8727750;154800;207.169
-8727300;154800;207.54
-8726850;154800;207.87
-8726400;154800;207.983
-8725950;154800;208.046
-8725500;154800;208.096
-8725050;154800;208.134
-8724600;154800;208.156
-8724150;154800;208.158
-8723700;154800;208.135
-8723250;154800;208.086
-8722800;154800;208.016
-8722350;154800;207.934
-8721900;154800;207.837
-8721450;154800;207.667
-8721000;154800;207.487
-8720550;154800;207.318
-8720100;154800;207.16
-8719650;154800;207.017
-8719200;154800;206.889
-8718750;154800;206.781
-8718300;154800;206.699
-8717850;154800;206.647
-8717400;154800;206.619
-8716950;154800;206.609
-8716500;154800;206.613
-8716050;154800;206.683
-8715600;154800;207.079
-8715150;154800;207.563
-8714700;154800;208.056
-8714250;154800;208.543
-8713800;154800;209.012
-8713350;154800;209.435
-8712900;154800;209.751
-8712450;154800;209.876
-8712000;154800;209.79
-8711550;154800;209.539
-8711100;154800;209.168
-8710650;154800;208.699
-8710200;154800;208.161
-8709750;154800;207.621
-8709300;154800;207.167
-8708850;154800;206.773
-8708400;154800;206.428
-8707950;154800;206.132
-8707500;154800;205.878
-8707050;154800;205.66
-8706600;154800;205.466
-8706150;154800;205.286
-8705700;154800;205.111
-8705250;154800;204.936
-8704800;154800;204.758
-8704350;154800;204.576
-8703900;154800;204.393
-8703450;154800;204.21
-8703000;154800;204.035
-8702550;154800;203.873
-8702100;154800;203.728
-8701650;154800;203.606
-8701200;154800;203.515
-8700750;154800;203.468
-8700300;154800;203.475
-8699850;154800;203.538
-8699400;154800;203.652
-8698950;154800;203.823
-8698500;154800;204.064
-8698050;154800;204.388
-8697600;154800;204.793
-8697150;154800;205.243
-8696700;154800;205.661
-8696250;154800;205.974
-8695800;154800;206.222
-8695350;154800;206.451
-8694900;154800;206.67
-8694450;154800;206.865
-8694000;154800;207.003
-8693550;154800;207.048
-8693100;154800;206.849
-8692650;154800;206.478
-8692200;154800;206.053
-8691750;154800;205.631
-8691300;154800;205.242
-8690850;154800;204.909
-8690400;154800;204.657
-8689950;154800;204.585
